Date,Open,High,Low,Close,Adj Close,Volume
2023-05-30,826.000000,831.000000,819.049988,821.849976,817.510742,610358
2023-05-31,819.150024,826.799988,817.000000,821.349976,817.013367,805009
2023-06-01,820.049988,831.950012,819.049988,825.400024,821.042053,804182
2023-06-02,830.000000,830.799988,817.049988,818.900024,814.576355,713546
2023-06-05,822.000000,826.400024,821.049988,823.250000,818.903381,356474
2023-06-06,824.000000,825.000000,791.400024,803.299988,799.058716,1881812
2023-06-07,809.000000,809.000000,801.150024,806.099976,801.843872,520388
2023-06-08,811.000000,811.000000,801.549988,804.950012,800.700012,958527
2023-06-09,804.200012,805.400024,777.000000,777.950012,777.950012,2202969
2023-06-12,780.049988,795.700012,774.200012,790.650024,790.650024,1935001
2023-06-13,790.700012,808.000000,790.000000,806.400024,806.400024,1116993
2023-06-14,808.000000,827.000000,801.000000,815.250000,815.250000,2311363
2023-06-15,815.950012,818.200012,798.000000,800.900024,800.900024,1006762
2023-06-16,802.000000,803.700012,794.299988,796.200012,796.200012,1078391
2023-06-19,798.000000,799.700012,785.549988,790.150024,790.150024,1144336
2023-06-20,790.000000,794.799988,786.049988,789.250000,789.250000,772917
2023-06-21,790.299988,794.000000,783.000000,786.900024,786.900024,1583443
2023-06-22,786.000000,789.000000,778.549988,782.099976,782.099976,1942087
2023-06-23,768.200012,777.500000,748.500000,750.500000,750.500000,4692817
2023-06-26,753.150024,759.000000,747.599976,757.650024,757.650024,1236917
2023-06-27,760.900024,767.799988,757.900024,761.099976,761.099976,1446118
2023-06-28,763.000000,766.700012,758.799988,762.700012,762.700012,1273148
2023-06-30,759.950012,764.000000,756.099976,759.750000,759.750000,1020924
2023-07-03,765.000000,769.450012,759.750000,762.599976,762.599976,1172805
2023-07-04,765.000000,766.150024,757.049988,759.049988,759.049988,2038341
2023-07-05,762.000000,768.950012,754.000000,766.650024,766.650024,1411230
2023-07-06,766.650024,772.000000,763.099976,768.849976,768.849976,758437
2023-07-07,763.000000,767.900024,757.000000,760.250000,760.250000,821832
2023-07-10,760.250000,762.450012,753.000000,758.049988,758.049988,545734
2023-07-11,758.049988,767.400024,756.349976,759.299988,759.299988,1237925
2023-07-12,764.000000,764.650024,759.000000,762.349976,762.349976,508835
2023-07-13,762.400024,764.400024,746.250000,748.849976,748.849976,1335577
2023-07-14,750.299988,755.299988,745.000000,754.700012,754.700012,1101003
2023-07-17,755.200012,766.950012,752.400024,763.950012,763.950012,936969
2023-07-18,765.099976,768.950012,757.549988,765.750000,765.750000,3655994
2023-07-19,770.099976,792.849976,764.099976,777.849976,777.849976,5316153
2023-07-20,780.950012,790.900024,775.299988,777.400024,777.400024,2151073
2023-07-21,773.000000,775.750000,762.650024,764.349976,764.349976,1015818
2023-07-24,765.000000,769.599976,758.750000,765.650024,765.650024,1070740
2023-07-25,766.000000,771.400024,764.700012,767.150024,767.150024,491539
2023-07-26,768.950012,769.549988,763.250000,765.000000,765.000000,528936
2023-07-27,766.000000,770.000000,756.950012,758.549988,758.549988,1100247
2023-07-28,760.000000,764.299988,758.549988,763.049988,763.049988,890328
2023-07-31,765.000000,781.950012,761.500000,780.099976,780.099976,1281701
2023-08-01,782.000000,800.500000,780.250000,797.400024,797.400024,2299859
2023-08-02,798.000000,805.250000,792.099976,801.150024,801.150024,2699801
2023-08-03,800.950012,810.849976,795.049988,799.549988,799.549988,1430725
2023-08-04,803.799988,821.549988,799.000000,819.299988,819.299988,2564538
2023-08-07,823.799988,829.299988,819.049988,826.400024,826.400024,1379529
2023-08-08,828.849976,828.849976,810.549988,816.099976,816.099976,850243
2023-08-09,822.700012,851.799988,819.250000,849.450012,849.450012,4647736
2023-08-10,849.400024,857.549988,835.150024,836.750000,836.750000,2587694
2023-08-11,840.000000,844.349976,816.750000,828.549988,828.549988,1397414
2023-08-14,820.500000,829.400024,794.200012,825.400024,825.400024,2279372
2023-08-16,822.000000,828.549988,810.349976,826.500000,826.500000,1402705
2023-08-17,825.000000,833.000000,820.799988,825.750000,825.750000,1102613
2023-08-18,825.700012,831.250000,808.000000,809.950012,809.950012,696312
2023-08-21,809.950012,813.650024,800.000000,808.049988,808.049988,964038
2023-08-22,809.900024,824.950012,806.349976,823.000000,823.000000,748032
2023-08-23,824.000000,840.900024,823.000000,836.349976,836.349976,1010288
2023-08-24,838.000000,841.099976,830.049988,833.349976,833.349976,453602
2023-08-25,829.500000,834.549988,819.000000,824.900024,824.900024,617248
2023-08-28,824.900024,830.599976,823.549988,827.450012,827.450012,742446
2023-08-29,828.200012,851.700012,827.450012,848.900024,848.900024,1766963
2023-08-30,853.700012,857.500000,849.599976,855.450012,855.450012,1232177
2023-08-31,859.000000,872.000000,853.849976,869.900024,869.900024,2053925
2023-09-01,874.000000,879.799988,868.549988,870.049988,870.049988,870560
2023-09-04,874.950012,875.799988,864.549988,866.250000,866.250000,813452
2023-09-05,868.000000,871.000000,858.049988,866.700012,866.700012,910247
2023-09-06,890.000000,908.500000,882.000000,896.599976,896.599976,5127245
2023-09-07,900.849976,900.849976,887.000000,896.099976,896.099976,733282
2023-09-08,897.750000,908.500000,892.849976,904.950012,904.950012,1253958
2023-09-11,910.000000,914.500000,904.500000,907.150024,907.150024,819842
2023-09-12,909.200012,913.750000,873.799988,875.349976,875.349976,1850062
2023-09-13,875.349976,890.650024,869.250000,887.450012,887.450012,640847
2023-09-14,893.799988,894.000000,882.400024,886.650024,886.650024,430469
2023-09-15,889.500000,906.000000,887.099976,893.950012,893.950012,961453
2023-09-18,895.000000,897.000000,880.000000,882.200012,882.200012,1062910
2023-09-20,875.000000,886.000000,866.849976,871.750000,871.750000,1071977
2023-09-21,870.000000,879.700012,864.000000,868.700012,868.700012,609935
2023-09-22,868.349976,872.250000,851.299988,865.549988,865.549988,596978
2023-09-25,865.000000,878.599976,854.200012,875.750000,875.750000,1502890
2023-09-26,879.000000,879.450012,860.349976,861.900024,861.900024,764661
2023-09-27,861.500000,872.299988,857.700012,870.950012,870.950012,453103
2023-09-28,870.700012,882.500000,858.750000,860.849976,860.849976,813873
2023-09-29,862.950012,870.200012,860.000000,863.299988,863.299988,1014532
2023-10-03,861.900024,880.200012,861.099976,874.049988,874.049988,868906
2023-10-04,873.000000,888.000000,862.450012,872.549988,872.549988,1357213
2023-10-05,881.799988,883.700012,872.450012,880.099976,880.099976,435857
2023-10-06,883.849976,888.000000,879.450012,885.099976,885.099976,460025
2023-10-09,872.000000,882.000000,848.150024,852.900024,852.900024,1129737
2023-10-10,855.000000,858.500000,851.099976,855.299988,855.299988,779331
2023-10-11,856.150024,870.900024,856.150024,862.700012,862.700012,507986
2023-10-12,866.950012,867.000000,855.650024,856.950012,856.950012,577682
2023-10-13,854.049988,854.950012,839.099976,845.450012,845.450012,951352
2023-10-16,846.450012,854.849976,842.000000,852.400024,852.400024,889834
2023-10-17,854.000000,857.000000,847.250000,850.950012,850.950012,390692
2023-10-18,851.000000,856.849976,830.150024,834.299988,834.299988,1210600
2023-10-19,833.849976,842.299988,823.049988,838.849976,838.849976,1016728
2023-10-20,823.049988,838.349976,812.650024,818.599976,818.599976,2857101
2023-10-23,819.000000,832.250000,806.700012,821.299988,821.299988,2096753
2023-10-25,823.299988,843.750000,814.250000,817.450012,817.450012,1072916
2023-10-26,816.450012,833.950012,811.099976,828.900024,828.900024,1495324
2023-10-27,836.900024,837.000000,826.400024,834.900024,834.900024,689843
2023-10-30,838.000000,840.000000,820.349976,834.549988,834.549988,802038
2023-10-31,841.000000,841.250000,829.599976,837.500000,837.500000,444814
2023-11-01,837.500000,839.000000,828.049988,830.250000,830.250000,347572
2023-11-02,835.299988,839.950012,831.400024,834.150024,834.150024,164448
2023-11-03,835.650024,840.000000,831.950012,835.650024,835.650024,408324
2023-11-06,840.000000,840.000000,826.700012,827.900024,827.900024,834165
2023-11-07,827.900024,829.849976,811.250000,813.400024,813.400024,1200203
2023-11-08,820.250000,824.950012,816.099976,820.200012,820.200012,724839
2023-11-09,820.799988,830.500000,814.299988,827.700012,827.700012,485510
2023-11-10,826.799988,833.500000,818.549988,829.849976,829.849976,448677
2023-11-13,827.000000,830.799988,811.200012,814.000000,814.000000,859220
2023-11-15,819.000000,831.349976,813.000000,824.450012,824.450012,857034
2023-11-16,824.900024,827.599976,819.799988,821.200012,821.200012,734559
2023-11-17,822.900024,832.200012,818.000000,824.950012,824.950012,744034
2023-11-20,826.900024,832.700012,815.299988,828.349976,828.349976,1464739
2023-11-21,834.900024,852.400024,831.099976,843.650024,843.650024,1332293
2023-11-22,845.500000,852.599976,839.099976,847.900024,847.900024,577309
2023-11-23,849.700012,852.400024,834.099976,835.000000,835.000000,693188
2023-11-24,837.450012,839.799988,818.799988,825.000000,825.000000,669289
2023-11-28,825.000000,825.700012,818.000000,820.450012,820.450012,1139966
2023-11-29,823.000000,827.150024,819.400024,820.400024,820.400024,1812824
2023-11-30,821.000000,829.400024,811.150024,827.950012,827.950012,2063628
2023-12-01,828.150024,841.000000,828.150024,835.500000,835.500000,1179786
2023-12-04,844.000000,848.450012,830.549988,837.849976,837.849976,995617
2023-12-05,841.900024,846.950012,825.400024,832.500000,832.500000,1388896
2023-12-06,839.000000,849.900024,833.700012,845.049988,845.049988,1717573
2023-12-07,845.549988,869.950012,833.099976,866.049988,866.049988,2356938
2023-12-08,872.000000,878.599976,844.849976,855.450012,855.450012,2817604
2023-12-11,859.900024,865.849976,850.500000,852.650024,852.650024,1333574
2023-12-12,852.650024,861.750000,846.750000,851.250000,851.250000,993904
2023-12-13,854.900024,856.750000,841.500000,852.400024,852.400024,1208554
2023-12-14,856.000000,861.400024,849.400024,852.799988,852.799988,1805824
2023-12-15,856.900024,869.900024,854.900024,859.849976,859.849976,1631125
2023-12-18,860.900024,872.500000,857.700012,868.750000,868.750000,1863543
2023-12-19,871.400024,904.500000,868.349976,897.099976,897.099976,4021526
2023-12-20,908.000000,957.150024,908.000000,928.049988,928.049988,11662400
2023-12-21,927.549988,948.000000,917.549988,942.650024,942.650024,3013363
2023-12-22,950.000000,954.450012,943.000000,947.599976,947.599976,1665456
2023-12-26,950.000000,968.500000,948.000000,966.000000,966.000000,2231517
2023-12-27,965.950012,992.799988,965.349976,985.200012,985.200012,2629166
2023-12-28,992.000000,992.000000,965.000000,971.549988,971.549988,1660995
2023-12-29,972.250000,985.000000,969.750000,978.349976,978.349976,1746196
2024-01-01,979.000000,982.349976,972.500000,977.950012,977.950012,764752
2024-01-02,977.400024,998.000000,968.000000,992.200012,992.200012,1525164
2024-01-03,992.349976,1000.150024,983.000000,986.900024,986.900024,1252415
2024-01-04,986.900024,1022.950012,986.200012,1014.099976,1014.099976,2398169
2024-01-05,1010.000000,1013.150024,998.299988,1009.200012,1009.200012,871685
2024-01-08,1009.150024,1011.400024,985.200012,990.049988,990.049988,1283342
2024-01-09,994.299988,1004.299988,990.049988,993.400024,993.400024,1497125
2024-01-10,993.000000,1025.800049,990.000000,1012.150024,1012.150024,3880133
2024-01-11,1015.000000,1060.000000,1011.950012,1055.699951,1055.699951,3915284
2024-01-12,1055.000000,1061.500000,1047.400024,1056.900024,1056.900024,1135534
2024-01-15,1056.900024,1068.250000,1044.599976,1060.849976,1060.849976,1480681
2024-01-16,1059.000000,1068.050049,1047.400024,1051.400024,1051.400024,1406227
2024-01-17,1035.000000,1061.949951,1032.699951,1052.699951,1052.699951,1388891
2024-01-18,1050.000000,1050.000000,1015.900024,1036.250000,1036.250000,1646283
2024-01-19,1043.449951,1054.400024,1038.099976,1051.099976,1051.099976,748309
2024-01-23,1034.900024,1036.199951,992.500000,1007.250000,1007.250000,1513441
2024-01-24,1007.000000,1036.750000,996.400024,1031.750000,1031.750000,1418343
2024-01-25,1031.849976,1033.500000,996.049988,1005.200012,1005.200012,992236
2024-01-29,1009.950012,1043.000000,1006.799988,1040.400024,1040.400024,1557213
2024-01-30,1041.949951,1056.949951,1008.200012,1016.900024,1016.900024,2008069
2024-01-31,1001.000000,1101.000000,990.099976,1092.750000,1092.750000,9851087
2024-02-01,1091.000000,1091.000000,1040.050049,1048.750000,1048.750000,3878597
2024-02-02,1055.000000,1065.000000,1046.349976,1058.400024,1058.400024,1496441
2024-02-05,1059.000000,1059.949951,1013.150024,1023.099976,1023.099976,1750764
2024-02-06,1028.199951,1044.849976,1015.549988,1028.449951,1028.449951,1008129
2024-02-07,1037.000000,1042.849976,1020.150024,1038.900024,1038.900024,481658
2024-02-08,1042.000000,1070.500000,1037.750000,1064.650024,1064.650024,1639793
2024-02-09,1072.449951,1074.800049,1035.300049,1057.300049,1057.300049,1194907
2024-02-12,1058.699951,1085.000000,1052.599976,1075.349976,1075.349976,2309419
2024-02-13,1085.000000,1105.500000,1070.500000,1100.150024,1100.150024,1597979
2024-02-14,1090.000000,1103.250000,1075.000000,1086.099976,1086.099976,892247
2024-02-15,1088.900024,1094.800049,1070.750000,1086.849976,1086.849976,962590
2024-02-16,1093.000000,1095.000000,1064.599976,1075.099976,1075.099976,943246
2024-02-19,1075.099976,1100.000000,1071.349976,1097.250000,1097.250000,900446
2024-02-20,1102.000000,1113.400024,1085.599976,1105.750000,1105.750000,1091062
2024-02-21,1110.000000,1117.000000,1092.500000,1107.099976,1107.099976,1409303
2024-02-22,1112.900024,1112.900024,1086.050049,1098.449951,1098.449951,1186275
2024-02-23,1100.949951,1107.099976,1091.000000,1095.050049,1095.050049,762239
2024-02-26,1099.000000,1103.699951,1066.599976,1097.300049,1097.300049,2415442
2024-02-27,1097.300049,1124.849976,1084.900024,1117.250000,1117.250000,1815929
2024-02-28,1128.199951,1133.500000,1103.000000,1110.650024,1110.650024,1446728
2024-02-29,1112.599976,1125.349976,1086.199951,1109.099976,1109.099976,1394524
2024-03-01,1116.800049,1116.800049,1064.449951,1085.349976,1085.349976,2092842
2024-03-04,1104.000000,1127.000000,1096.349976,1110.849976,1110.849976,1327430
2024-03-05,1107.000000,1111.400024,1067.099976,1071.349976,1071.349976,1934196
2024-03-06,1076.300049,1077.699951,1043.400024,1061.949951,1061.949951,1443427
2024-03-07,1062.000000,1091.150024,1062.000000,1082.099976,1082.099976,1715695
2024-03-11,1095.949951,1095.949951,1063.400024,1073.650024,1073.650024,1705320
2024-03-12,1070.000000,1078.750000,1049.500000,1053.949951,1053.949951,803495
2024-03-13,1060.000000,1068.500000,1023.950012,1042.500000,1042.500000,1744305
2024-03-14,1037.099976,1077.400024,1024.800049,1073.650024,1073.650024,1259950
2024-03-15,1073.650024,1073.650024,1050.050049,1065.349976,1065.349976,891060
2024-03-18,1067.000000,1067.050049,1036.650024,1056.599976,1056.599976,1479630
2024-03-19,1056.900024,1057.199951,1032.000000,1046.250000,1046.250000,725350
2024-03-20,1048.300049,1055.650024,1034.050049,1047.849976,1047.849976,508050
2024-03-21,1050.000000,1088.849976,1050.000000,1083.949951,1083.949951,1377158
2024-03-22,1090.000000,1090.000000,1061.699951,1064.949951,1064.949951,935122
2024-03-26,1063.000000,1116.000000,1059.699951,1101.099976,1101.099976,1681188
2024-03-27,1110.000000,1110.000000,1083.800049,1092.849976,1092.849976,1538888
2024-03-28,1099.000000,1116.000000,1080.099976,1103.550049,1103.550049,1282825
2024-04-01,1103.550049,1155.699951,1101.199951,1151.599976,1151.599976,2195111
2024-04-02,1172.099976,1214.800049,1159.000000,1190.400024,1190.400024,4378945
2024-04-03,1194.400024,1224.800049,1184.000000,1219.949951,1219.949951,1801659
2024-04-04,1226.000000,1229.000000,1212.550049,1217.949951,1217.949951,745552
2024-04-05,1217.000000,1240.699951,1216.050049,1232.300049,1232.300049,1994497
2024-04-08,1310.000000,1392.000000,1304.000000,1306.849976,1306.849976,10761579
2024-04-09,1314.949951,1353.750000,1303.000000,1314.099976,1314.099976,3312935
2024-04-10,1323.949951,1350.000000,1294.599976,1342.750000,1342.750000,2766610
2024-04-12,1339.800049,1342.750000,1303.550049,1309.349976,1309.349976,2271423
2024-04-15,1300.000000,1311.949951,1278.949951,1287.599976,1287.599976,1099530
