Date,Open,High,Low,Close,Adj Close,Volume
2020-11-09,765.000000,803.900024,756.799988,790.599976,778.144653,4404761
2020-11-10,800.950012,801.000000,759.599976,764.700012,752.652710,3421267
2020-11-11,766.950012,767.400024,744.500000,760.700012,748.715759,2547685
2020-11-12,761.400024,763.200012,746.349976,755.150024,743.253235,2298770
2020-11-13,755.000000,761.799988,748.650024,758.549988,746.599609,1751357
2020-11-14,763.200012,764.900024,755.849976,759.700012,747.731445,147263
2020-11-17,764.000000,776.599976,755.750000,774.700012,762.495117,2420896
2020-11-18,775.849976,781.549988,766.650024,770.900024,758.755066,2172489
2020-11-19,767.000000,786.000000,765.500000,774.049988,761.855408,2409458
2020-11-20,779.799988,782.650024,765.349976,770.299988,758.164429,1123473
2020-11-23,774.000000,782.849976,756.900024,760.349976,748.371216,1927096
2020-11-24,765.000000,781.650024,760.349976,778.400024,766.136902,1624446
2020-11-25,784.000000,786.250000,748.349976,753.349976,741.481506,1721308
2020-11-26,756.049988,772.000000,755.000000,769.099976,756.983398,1564927
2020-11-27,773.400024,820.799988,766.349976,806.599976,793.892578,5821482
2020-12-01,812.150024,812.150024,790.450012,794.500000,781.983215,1395992
2020-12-02,794.000000,810.299988,790.099976,802.150024,789.512756,1847689
2020-12-03,806.000000,819.000000,802.700012,808.000000,795.270569,2474465
2020-12-04,810.000000,826.799988,809.500000,820.549988,807.622864,1672137
2020-12-07,821.500000,829.900024,807.000000,809.049988,796.303955,1184293
2020-12-08,817.900024,820.000000,804.000000,809.299988,796.550049,1299313
2020-12-09,810.000000,821.000000,806.049988,808.099976,795.368958,1327059
2020-12-10,808.099976,815.700012,801.200012,814.250000,801.422119,1008656
2020-12-11,814.000000,820.900024,800.549988,804.900024,792.219360,1054806
2020-12-14,806.099976,814.900024,804.200012,808.049988,795.319702,619636
2020-12-15,810.000000,835.400024,805.299988,829.450012,816.382629,2713917
2020-12-16,835.000000,844.450012,822.200012,838.450012,825.240906,1721453
2020-12-17,839.000000,844.950012,820.400024,823.250000,810.280273,2044709
2020-12-18,825.000000,837.000000,819.000000,828.799988,815.742859,3405788
2020-12-21,823.000000,828.000000,778.549988,783.849976,771.500916,1509775
2020-12-22,778.000000,800.799988,768.400024,798.000000,785.428101,1180855
2020-12-23,797.500000,824.000000,793.799988,821.299988,808.361023,1349719
2020-12-24,826.700012,828.450012,808.099976,810.950012,798.174072,1223847
2020-12-28,818.799988,821.200012,810.000000,816.000000,803.144470,969800
2020-12-29,818.500000,822.500000,809.049988,814.349976,801.520508,811343
2020-12-30,820.000000,821.000000,810.099976,819.799988,806.884644,897917
2020-12-31,815.099976,828.000000,812.049988,825.650024,812.642456,1017539
2021-01-01,827.000000,834.000000,820.049988,831.450012,818.351135,808694
2021-01-04,834.000000,848.650024,832.099976,846.000000,832.671875,1512530
2021-01-05,842.049988,854.000000,830.549988,837.349976,824.158142,1362402
2021-01-06,837.000000,877.700012,834.299988,869.299988,855.604797,3129336
2021-01-07,871.099976,888.000000,869.000000,881.500000,867.612610,1624468
2021-01-08,882.000000,909.400024,881.500000,902.200012,887.986511,1928335
2021-01-11,900.000000,917.900024,881.200012,914.299988,899.895813,1396688
2021-01-12,905.000000,922.599976,898.500000,903.200012,888.970764,1251253
2021-01-13,906.000000,912.750000,882.049988,896.799988,882.671509,1246019
2021-01-14,900.000000,926.900024,897.000000,912.200012,897.828918,2750870
2021-01-15,914.700012,917.900024,881.549988,887.549988,873.567261,1837146
2021-01-18,886.000000,903.000000,876.450012,890.900024,876.864502,1870909
2021-01-19,893.150024,912.000000,892.000000,909.049988,894.728577,1230079
2021-01-20,910.500000,918.849976,900.950012,912.650024,898.271912,899024
2021-01-21,935.049988,995.599976,935.049988,955.250000,940.200684,8498938
2021-01-22,950.250000,969.549988,916.950012,934.049988,919.334717,3000159
2021-01-25,943.500000,960.000000,913.150024,940.650024,925.830750,2577271
2021-01-27,941.000000,944.500000,907.900024,913.500000,899.108459,2090928
2021-01-28,909.849976,942.750000,901.599976,933.400024,918.695007,3133218
2021-01-29,940.000000,945.849976,897.250000,908.099976,893.793518,2489069
2021-02-01,906.049988,949.400024,903.099976,938.299988,923.517700,1777339
2021-02-02,946.000000,998.599976,944.849976,987.849976,972.287109,3424514
2021-02-03,997.150024,1029.900024,990.000000,1004.450012,988.625610,3255375
2021-02-04,1002.799988,1022.000000,998.049988,1003.349976,987.542908,1704896
2021-02-05,1010.000000,1040.849976,989.450012,1001.200012,985.426819,3672736
2021-02-08,1005.000000,1045.500000,1004.150024,1040.400024,1024.009277,2191241
2021-02-09,1040.400024,1089.800049,1040.000000,1079.599976,1062.591553,4814340
2021-02-10,1070.099976,1096.099976,1056.900024,1091.050049,1073.861328,3676383
2021-02-11,1080.250000,1111.000000,1080.250000,1103.199951,1085.819824,2211263
2021-02-12,1099.699951,1132.000000,1060.250000,1079.199951,1062.197876,7728222
2021-02-15,1090.000000,1095.000000,1052.300049,1058.000000,1041.331909,2114945
2021-02-16,1065.000000,1074.900024,1026.000000,1037.650024,1021.302551,3350162
2021-02-17,1027.000000,1049.000000,1019.000000,1032.099976,1015.839966,2577679
2021-02-18,1030.000000,1030.400024,1003.000000,1017.250000,1001.223999,2117985
2021-02-19,1014.500000,1033.949951,992.200012,1001.450012,985.672913,2213605
2021-02-22,1001.450012,1015.000000,984.900024,990.799988,975.190613,1828675
2021-02-23,994.000000,1021.400024,979.099976,1015.000000,999.009399,2104866
2021-02-24,1020.000000,1024.800049,1008.000000,1012.900024,996.942505,756165
2021-02-25,1021.099976,1054.699951,1017.599976,1048.699951,1032.178467,3011002
2021-02-26,1048.000000,1054.000000,1008.950012,1018.150024,1002.109741,2392792
2021-03-01,1023.200012,1062.650024,1022.000000,1043.800049,1027.355713,1860778
2021-03-02,1051.000000,1072.500000,1044.150024,1067.650024,1050.829956,2157106
2021-03-03,1079.949951,1081.000000,1065.000000,1072.949951,1056.046387,1405770
2021-03-04,1062.000000,1091.900024,1056.250000,1072.500000,1055.603516,1622921
2021-03-05,1072.000000,1073.849976,1029.150024,1031.550049,1015.298767,1706023
2021-03-08,1043.000000,1057.949951,1033.099976,1049.550049,1033.015137,1281013
2021-03-09,1055.000000,1057.949951,1031.199951,1040.900024,1024.501465,1052726
2021-03-10,1045.000000,1070.000000,1042.099976,1061.599976,1044.875366,1464757
2021-03-12,1065.000000,1084.900024,1045.800049,1052.949951,1036.361572,2306876
2021-03-15,1060.500000,1080.650024,1052.000000,1058.800049,1042.119507,2024792
2021-03-16,1065.050049,1068.000000,1025.150024,1030.650024,1014.412964,1963903
2021-03-17,1025.199951,1028.000000,998.049988,1000.400024,984.639465,2668629
2021-03-18,1018.000000,1021.900024,968.700012,987.000000,971.450500,2393287
2021-03-19,981.299988,988.450012,962.000000,980.250000,964.806824,2822224
2021-03-22,986.000000,1013.299988,971.000000,999.650024,983.901245,2454881
2021-03-23,1006.750000,1012.000000,992.400024,1001.299988,985.525269,1436324
2021-03-24,998.000000,1012.000000,982.049988,984.799988,969.285156,1713520
2021-03-25,992.000000,992.000000,953.650024,958.599976,943.497925,2392229
2021-03-26,967.000000,987.250000,967.000000,979.450012,964.019470,1435329
2021-03-30,995.000000,1005.000000,982.099976,993.250000,977.602112,1582960
2021-03-31,999.799988,1011.000000,990.049988,1001.950012,986.165039,1451482
2021-04-01,1012.000000,1015.150024,1002.099976,1005.950012,990.101990,803202
2021-04-05,1006.799988,1007.900024,960.599976,976.700012,961.312805,1567700
2021-04-06,981.000000,985.650024,964.049988,974.750000,959.393494,1757333
2021-04-07,980.000000,1018.200012,977.799988,999.549988,983.802856,3176468
2021-04-08,1010.099976,1016.799988,1000.000000,1004.250000,988.428772,1155524
2021-04-09,1005.000000,1026.800049,1002.549988,1006.150024,990.298889,2638817
2021-04-12,998.000000,998.000000,940.599976,950.299988,935.328674,2490045
2021-04-13,957.500000,969.900024,946.000000,958.250000,943.153503,2632686
2021-04-15,958.500000,960.849976,939.099976,947.700012,932.769714,1724373
2021-04-16,948.099976,969.000000,943.000000,957.049988,941.972290,1473891
2021-04-19,936.000000,960.000000,918.000000,956.750000,941.677124,1917671
2021-04-20,967.799988,974.349976,935.099976,941.500000,926.667358,1557074
2021-04-22,948.900024,952.000000,933.150024,938.549988,923.763855,1212213
2021-04-23,940.000000,956.700012,934.049988,938.900024,924.108337,1414300
2021-04-26,947.599976,950.049988,940.650024,946.150024,931.244080,768299
2021-04-27,948.000000,980.900024,941.549988,976.400024,961.017517,1780973
2021-04-28,985.000000,987.000000,955.000000,962.150024,946.992065,968227
2021-04-29,970.000000,989.450012,964.000000,967.099976,951.864014,1409106
2021-04-30,959.950012,977.799988,954.950012,957.150024,942.070801,1402209
2021-05-03,952.099976,962.250000,935.650024,958.650024,943.547180,1537101
2021-05-04,965.000000,972.950012,955.049988,964.099976,948.911316,1382842
2021-05-05,971.950012,994.000000,965.000000,971.450012,956.145569,2475761
2021-05-06,974.900024,989.299988,965.349976,984.349976,968.842285,1414622
2021-05-07,990.700012,990.700012,963.349976,969.599976,954.324585,1349654
2021-05-10,970.000000,978.700012,961.000000,967.900024,952.651489,1269133
2021-05-11,961.000000,1015.650024,961.000000,1010.250000,994.334229,4308932
2021-05-12,1024.000000,1024.000000,961.599976,972.000000,956.686890,6210373
2021-05-14,979.000000,1014.900024,963.000000,999.349976,983.605957,5310861
2021-05-17,1002.000000,1002.000000,953.000000,983.650024,968.153259,2982266
2021-05-18,990.000000,1013.250000,985.099976,1007.750000,991.873657,2184245
2021-05-19,1009.000000,1033.900024,1008.450012,1020.000000,1003.930603,3546439
2021-05-20,1022.000000,1029.750000,1000.599976,1008.900024,993.005493,1148149
2021-05-21,1010.000000,1016.650024,992.900024,999.849976,984.098083,1326970
2021-05-24,1002.000000,1011.000000,992.250000,996.599976,980.899292,1269160
2021-05-25,998.000000,1006.549988,985.000000,988.200012,972.631653,1013810
2021-05-26,990.000000,995.500000,975.099976,989.299988,973.714294,1367362
2021-05-27,995.000000,1001.750000,985.299988,996.349976,980.653137,1095556
2021-05-28,1001.000000,1008.799988,997.799988,1000.450012,984.688660,833874
2021-05-31,1007.000000,1015.000000,998.200012,1007.299988,991.430725,1462881
2021-06-01,1010.349976,1019.849976,1006.150024,1013.200012,997.237732,619320
2021-06-02,1010.849976,1038.900024,1008.250000,1034.400024,1018.103882,1335354
2021-06-03,1042.000000,1118.650024,1036.949951,1111.550049,1094.038330,7137481
2021-06-04,1113.000000,1125.000000,1098.000000,1104.449951,1087.050171,2581739
2021-06-07,1109.949951,1118.900024,1093.900024,1096.800049,1079.520752,1434539
2021-06-08,1104.000000,1104.000000,1070.050049,1071.599976,1054.717651,1399870
2021-06-09,1078.500000,1078.500000,1042.849976,1046.000000,1029.520996,1252919
2021-06-10,1047.900024,1059.650024,1045.099976,1055.199951,1038.576050,736352
2021-06-11,1062.000000,1062.849976,1038.599976,1046.150024,1029.668701,906539
2021-06-14,1042.000000,1046.599976,1020.450012,1043.050049,1026.617676,840209
2021-06-15,1049.650024,1068.000000,1046.000000,1061.699951,1044.973633,1330771
2021-06-16,1060.949951,1060.949951,1022.000000,1028.150024,1011.952271,1371401
2021-06-17,1023.200012,1042.900024,1012.750000,1030.250000,1014.019165,1285561
2021-06-18,1039.949951,1039.949951,1002.200012,1029.300049,1013.084167,1970955
2021-06-21,1017.500000,1022.500000,1007.049988,1019.150024,1003.094055,554484
2021-06-22,1027.900024,1030.300049,1018.000000,1020.200012,1004.127502,680836
2021-06-23,1027.800049,1046.150024,1018.750000,1030.750000,1014.511353,1429584
2021-06-24,1034.949951,1037.000000,1019.250000,1023.599976,1007.473877,831155
2021-06-25,1025.400024,1038.199951,1023.599976,1029.949951,1013.723755,921741
2021-06-28,1032.500000,1061.000000,1032.500000,1042.550049,1026.125366,2182272
2021-06-29,1048.000000,1051.500000,984.349976,1028.400024,1012.198303,2482160
2021-06-30,1033.000000,1035.900024,1015.549988,1022.450012,1006.342041,1197559
2021-07-01,1024.000000,1025.400024,1012.000000,1013.000000,997.040894,516926
2021-07-02,1017.000000,1017.000000,997.200012,1013.900024,997.926758,693139
2021-07-05,1018.200012,1024.449951,1012.799988,1014.599976,998.615662,508998
2021-07-06,1016.400024,1028.199951,1009.750000,1012.599976,996.647278,623245
2021-07-07,1012.599976,1016.650024,1003.150024,1005.500000,989.659058,779189
2021-07-08,1012.000000,1024.800049,1006.299988,1011.700012,995.761414,806471
2021-07-09,1012.799988,1018.549988,1003.000000,1015.400024,999.403137,455681
2021-07-12,1019.099976,1028.000000,1013.750000,1017.400024,1001.371643,636041
2021-07-13,1026.000000,1037.849976,1016.900024,1033.500000,1017.218018,1640918
2021-07-14,1039.949951,1044.800049,1027.000000,1030.650024,1014.412964,2198061
2021-07-15,1034.400024,1048.750000,1032.050049,1042.699951,1026.272949,1116917
2021-07-16,1044.000000,1061.949951,1038.000000,1051.050049,1034.491577,1298053
2021-07-19,1044.750000,1053.000000,1032.000000,1039.050049,1022.680542,827048
2021-07-20,1039.050049,1040.900024,1004.650024,1026.750000,1010.574280,438676
2021-07-22,1037.000000,1055.900024,1026.000000,1049.199951,1032.670410,922809
2021-07-23,1056.000000,1056.000000,1043.099976,1045.400024,1028.930420,432660
2021-07-26,1040.250000,1047.849976,1025.099976,1026.949951,1010.771057,686849
2021-07-27,1033.750000,1048.000000,1018.599976,1020.049988,1003.979858,876669
2021-07-28,1020.000000,1025.400024,1009.000000,1016.450012,1000.436584,632463
2021-07-29,1022.000000,1033.199951,1019.049988,1031.250000,1015.003357,574940
2021-07-30,1031.000000,1065.000000,1026.750000,1059.199951,1042.512939,1246800
2021-08-02,1068.900024,1079.849976,1050.500000,1053.500000,1036.902832,1268790
2021-08-03,1054.000000,1061.750000,1033.000000,1035.349976,1019.038818,1343934
2021-08-04,1042.800049,1048.400024,1028.150024,1032.650024,1016.381409,944451
2021-08-05,1038.000000,1049.000000,1025.199951,1045.300049,1028.832031,856289
2021-08-06,1049.000000,1073.900024,1036.050049,1047.900024,1031.391113,3538945
2021-08-09,1052.199951,1053.000000,1020.000000,1024.699951,1008.556580,814718
2021-08-10,1023.000000,1028.349976,990.849976,998.200012,982.474060,1383048
2021-08-11,996.500000,1003.349976,955.700012,1000.500000,989.695190,3056763
2021-08-12,1005.099976,1008.650024,982.000000,986.150024,975.500244,988482
2021-08-13,986.000000,999.349976,979.250000,985.849976,975.203369,681794
2021-08-16,975.099976,991.049988,968.000000,988.000000,977.330200,1180167
2021-08-17,990.000000,996.450012,978.700012,989.349976,978.665588,760961
2021-08-18,989.400024,997.200012,983.549988,988.599976,977.923706,530954
2021-08-20,985.000000,989.799988,969.000000,977.700012,967.141418,752256
2021-08-23,981.700012,984.049988,960.650024,972.849976,962.343811,886416
2021-08-24,975.000000,979.950012,963.049988,973.650024,963.135193,1074080
2021-08-25,968.950012,977.150024,955.000000,960.200012,949.830444,1684223
2021-08-26,965.000000,973.750000,955.000000,957.400024,947.060730,1303680
2021-08-27,957.400024,990.450012,957.000000,985.349976,974.708801,3120205
2021-08-30,981.200012,997.950012,981.200012,986.349976,975.697998,821765
2021-08-31,988.549988,1001.849976,987.099976,995.849976,985.095398,1194523
2021-09-01,1009.000000,1049.000000,1004.000000,1045.800049,1034.506104,4136191
2021-09-02,1050.000000,1098.000000,1046.250000,1085.349976,1073.628784,3411153
2021-09-03,1086.000000,1097.000000,1081.949951,1088.949951,1077.190063,1442027
2021-09-06,1089.599976,1137.650024,1089.599976,1123.199951,1111.070068,3228416
2021-09-07,1126.750000,1208.300049,1126.000000,1187.250000,1174.428345,8872964
2021-09-08,1194.650024,1217.900024,1178.000000,1206.599976,1193.569458,4224233
2021-09-09,1201.099976,1219.000000,1196.000000,1213.099976,1199.999268,2068928
2021-09-13,1206.250000,1220.000000,1200.449951,1213.050049,1199.949951,1098804
2021-09-14,1218.650024,1234.000000,1213.250000,1227.750000,1214.490967,2076578
2021-09-15,1228.500000,1248.150024,1228.050049,1242.150024,1228.735596,1946221
2021-09-16,1248.599976,1252.550049,1233.449951,1248.000000,1234.522339,1276950
2021-09-17,1257.349976,1259.000000,1234.650024,1254.150024,1240.605957,1342750
2021-09-20,1250.000000,1251.949951,1216.550049,1221.099976,1207.912964,1405843
2021-09-21,1229.000000,1235.949951,1211.650024,1224.900024,1211.671875,836075
2021-09-22,1225.000000,1245.000000,1225.000000,1238.599976,1225.223877,861920
2021-09-23,1245.000000,1265.000000,1241.050049,1248.599976,1235.115967,625566
2021-09-24,1249.250000,1256.800049,1223.250000,1228.750000,1215.480225,1267241
2021-09-27,1240.000000,1240.000000,1204.550049,1218.199951,1205.044067,739560
2021-09-28,1220.000000,1223.400024,1189.550049,1208.949951,1195.894043,664613
2021-09-29,1207.000000,1223.750000,1197.500000,1205.199951,1192.184448,696580
2021-09-30,1206.800049,1242.800049,1206.699951,1218.050049,1204.895874,1757392
2021-10-01,1217.750000,1220.599976,1199.949951,1215.250000,1202.126099,765614
2021-10-04,1215.250000,1233.000000,1206.650024,1227.250000,1213.996460,526778
2021-10-05,1225.000000,1256.500000,1215.000000,1250.250000,1236.748169,1207112
2021-10-06,1256.800049,1269.500000,1223.599976,1229.900024,1216.617920,1637172
2021-10-07,1231.000000,1291.000000,1229.199951,1283.000000,1269.144409,2199106
2021-10-08,1293.500000,1297.400024,1266.150024,1281.400024,1267.561768,1849583
2021-10-11,1282.000000,1319.150024,1274.750000,1303.650024,1289.571411,987429
2021-10-12,1300.000000,1314.349976,1293.000000,1298.349976,1284.328613,556746
2021-10-13,1300.699951,1324.849976,1300.699951,1310.900024,1296.743164,546360
2021-10-14,1323.849976,1330.400024,1310.000000,1324.900024,1310.591919,698768
2021-10-18,1335.800049,1347.000000,1317.650024,1337.699951,1323.253540,1040171
2021-10-19,1347.000000,1356.900024,1292.500000,1305.500000,1291.401367,761312
2021-10-20,1300.000000,1301.900024,1243.550049,1247.599976,1234.126709,1278748
2021-10-21,1234.199951,1239.800049,1161.199951,1192.050049,1179.176636,3270210
2021-10-22,1185.150024,1200.000000,1152.750000,1177.050049,1164.338623,1383292
2021-10-25,1178.099976,1197.900024,1146.449951,1189.050049,1176.208984,1198644
2021-10-26,1199.000000,1202.699951,1173.800049,1193.199951,1180.314209,693503
2021-10-27,1195.300049,1202.650024,1177.000000,1180.750000,1167.998657,477583
2021-10-28,1178.000000,1189.550049,1151.000000,1155.300049,1142.823608,536155
2021-10-29,1155.300049,1222.849976,1143.199951,1204.550049,1191.541626,2516853
2021-11-01,1201.000000,1249.000000,1200.199951,1245.400024,1231.950439,1590433
2021-11-02,1249.500000,1254.150024,1211.000000,1221.099976,1207.912964,542396
2021-11-03,1221.199951,1223.599976,1198.000000,1210.400024,1197.328491,461077
2021-11-04,1212.599976,1227.000000,1212.000000,1220.050049,1206.874268,50958
2021-11-08,1224.000000,1244.000000,1217.800049,1239.900024,1226.509888,790144
2021-11-09,1242.800049,1269.699951,1242.050049,1252.050049,1238.528687,1989568
2021-11-10,1251.599976,1260.000000,1237.599976,1247.599976,1234.126709,312238
2021-11-11,1251.000000,1266.000000,1235.500000,1248.900024,1235.412720,579476
2021-11-12,1255.500000,1274.900024,1253.550049,1264.349976,1250.695801,569624
2021-11-15,1276.000000,1282.000000,1264.300049,1267.000000,1253.317139,591556
2021-11-16,1271.000000,1271.000000,1229.000000,1231.650024,1218.348999,1089946
2021-11-17,1231.650024,1243.199951,1221.000000,1235.449951,1222.107788,751036
2021-11-18,1233.000000,1261.900024,1225.000000,1235.199951,1221.860596,1489052
2021-11-22,1234.099976,1241.349976,1173.000000,1185.400024,1172.598389,758527
2021-11-23,1182.000000,1213.199951,1170.900024,1206.300049,1193.272705,479994
2021-11-24,1207.400024,1216.349976,1184.500000,1199.599976,1186.645020,227763
2021-11-25,1192.500000,1205.900024,1185.000000,1201.349976,1188.376099,281801
2021-11-26,1190.000000,1197.599976,1158.949951,1164.300049,1151.726440,1002955
2021-11-29,1159.000000,1190.000000,1131.250000,1177.000000,1164.289063,745724
2021-11-30,1177.000000,1242.199951,1169.099976,1201.000000,1188.029907,1468977
2021-12-01,1202.000000,1226.349976,1198.000000,1222.650024,1209.446167,699953
2021-12-02,1231.000000,1239.449951,1218.550049,1230.400024,1217.112427,768558
2021-12-03,1232.000000,1254.949951,1229.150024,1246.599976,1233.137451,584599
2021-12-06,1250.000000,1253.650024,1223.550049,1226.300049,1213.056763,571239
2021-12-07,1230.000000,1259.949951,1218.699951,1254.449951,1240.902710,1350166
2021-12-08,1258.750000,1272.000000,1246.449951,1253.099976,1239.567261,779432
2021-12-09,1253.000000,1265.500000,1242.199951,1250.750000,1237.242676,302045
2021-12-10,1250.000000,1262.150024,1244.500000,1250.750000,1237.242676,454867
2021-12-13,1242.500000,1257.000000,1230.699951,1233.449951,1220.129395,495195
2021-12-14,1231.699951,1237.800049,1219.199951,1230.849976,1217.557495,328231
2021-12-15,1233.900024,1237.300049,1206.000000,1211.750000,1198.663940,381061
2021-12-16,1220.000000,1227.500000,1208.500000,1217.800049,1204.648560,270117
2021-12-17,1218.000000,1219.849976,1174.500000,1198.250000,1185.309570,709756
2021-12-20,1180.500000,1192.000000,1146.000000,1164.550049,1151.973633,556369
2021-12-21,1175.300049,1194.949951,1160.000000,1174.050049,1161.370972,411848
2021-12-22,1176.550049,1196.349976,1176.550049,1189.449951,1176.604614,328821
2021-12-23,1197.000000,1212.949951,1187.500000,1209.800049,1196.734985,409221
2021-12-24,1209.800049,1209.800049,1185.000000,1196.500000,1183.578613,427611
2021-12-27,1192.000000,1206.750000,1183.900024,1195.750000,1182.836670,298790
2021-12-28,1198.199951,1219.949951,1198.199951,1207.000000,1193.965210,355696
2021-12-29,1207.000000,1216.800049,1178.449951,1201.250000,1188.277222,771379
2021-12-30,1203.199951,1216.599976,1193.349976,1198.800049,1185.853760,844604
2021-12-31,1203.000000,1240.000000,1199.500000,1219.150024,1205.983887,1199325
2022-01-03,1225.000000,1241.650024,1225.000000,1233.199951,1219.882202,431395
2022-01-04,1240.099976,1251.550049,1222.800049,1245.500000,1232.049316,877718
2022-01-05,1245.500000,1254.550049,1238.949951,1249.500000,1236.006226,433601
2022-01-06,1240.000000,1256.349976,1230.150024,1249.800049,1236.302979,590712
2022-01-07,1245.000000,1287.500000,1245.000000,1270.900024,1257.175049,2129901
2022-01-10,1275.000000,1281.349976,1251.000000,1253.750000,1240.210205,835334
2022-01-11,1253.000000,1257.099976,1238.599976,1247.050049,1233.582642,621165
2022-01-12,1252.900024,1283.000000,1246.000000,1275.300049,1261.527588,1001889
2022-01-13,1283.800049,1288.150024,1256.599976,1270.849976,1257.125610,591489
2022-01-14,1272.949951,1317.300049,1262.650024,1303.650024,1289.571411,1513277
2022-01-17,1310.000000,1313.150024,1283.099976,1285.750000,1271.864746,535555
2022-01-18,1286.000000,1303.349976,1256.849976,1262.650024,1249.014160,964807
2022-01-19,1260.199951,1274.800049,1250.000000,1254.949951,1241.397339,662199
2022-01-20,1254.949951,1263.800049,1247.349976,1253.699951,1240.160767,522908
2022-01-21,1230.000000,1237.300049,1185.000000,1192.250000,1179.374390,1756285
2022-01-24,1186.699951,1199.900024,1160.050049,1187.449951,1174.626221,1469411
2022-01-25,1185.000000,1203.199951,1170.699951,1190.900024,1178.038940,757354
2022-01-27,1190.000000,1197.750000,1155.000000,1185.550049,1172.746948,1011654
2022-01-28,1189.900024,1204.449951,1149.550049,1157.150024,1144.653564,929704
2022-01-31,1165.500000,1193.800049,1157.699951,1183.300049,1170.521118,849622
2022-02-01,1195.000000,1205.199951,1169.699951,1183.150024,1170.372803,635360
2022-02-02,1183.150024,1217.500000,1183.000000,1214.699951,1201.582031,546576
2022-02-03,1219.500000,1230.900024,1204.150024,1220.300049,1207.121582,628333
2022-02-04,1220.349976,1245.000000,1218.849976,1234.699951,1221.365967,712330
2022-02-07,1234.800049,1239.849976,1213.400024,1224.199951,1210.979370,280046
2022-02-08,1222.099976,1247.849976,1190.000000,1198.750000,1185.804321,1207465
2022-02-09,1202.400024,1236.050049,1200.900024,1224.050049,1210.831177,695568
2022-02-10,1223.050049,1242.650024,1213.800049,1238.750000,1225.372192,379632
2022-02-11,1228.000000,1228.000000,1182.949951,1192.300049,1179.423950,816198
2022-02-14,1157.000000,1185.300049,1138.000000,1170.250000,1157.612061,1128739
2022-02-15,1160.050049,1200.000000,1150.050049,1194.099976,1181.204468,1210341
2022-02-16,1199.000000,1219.000000,1174.050049,1211.250000,1198.169189,1219588
2022-02-17,1217.300049,1224.900024,1202.050049,1219.449951,1206.280640,461866
2022-02-18,1214.099976,1258.000000,1213.849976,1252.500000,1238.973755,1862152
2022-02-21,1254.000000,1265.599976,1236.099976,1243.650024,1230.219482,2071927
2022-02-22,1210.000000,1244.349976,1205.000000,1239.150024,1225.767944,939324
2022-02-23,1236.550049,1263.900024,1228.500000,1238.949951,1225.570068,860375
2022-02-24,1209.050049,1224.949951,1182.000000,1196.900024,1183.974243,1490663
2022-02-25,1210.250000,1256.949951,1204.250000,1252.300049,1238.776001,2202043
2022-02-28,1235.000000,1269.000000,1220.699951,1263.150024,1249.508789,1039455
2022-03-02,1254.800049,1262.599976,1220.449951,1231.150024,1217.854370,882993
2022-03-03,1238.000000,1251.699951,1183.550049,1197.150024,1184.221558,1195271
2022-03-04,1187.500000,1204.000000,1152.199951,1174.900024,1162.211914,1310047
2022-03-07,1155.000000,1163.699951,1123.650024,1147.949951,1135.552856,984612
2022-03-08,1140.000000,1160.849976,1100.000000,1153.550049,1141.092407,1533085
2022-03-09,1168.000000,1187.699951,1140.250000,1158.400024,1145.890015,1912229
2022-03-10,1193.000000,1199.949951,1175.449951,1178.650024,1165.921265,1040850
2022-03-11,1175.000000,1211.099976,1170.000000,1202.849976,1189.859863,801340
2022-03-14,1210.000000,1210.000000,1177.750000,1191.449951,1178.583008,1450003
2022-03-15,1195.000000,1224.500000,1193.650024,1211.949951,1198.861694,1294926
2022-03-16,1229.800049,1289.550049,1223.300049,1270.750000,1257.026733,2210899
2022-03-17,1303.000000,1325.000000,1290.099976,1296.400024,1282.399780,3769942
2022-03-21,1311.000000,1314.750000,1282.000000,1288.699951,1274.782837,1587721
2022-03-22,1288.000000,1288.000000,1238.099976,1283.250000,1269.391724,1856642
2022-03-23,1296.599976,1340.000000,1295.150024,1304.849976,1290.758423,2544861
2022-03-24,1303.000000,1304.000000,1266.050049,1276.199951,1262.417847,1415928
2022-03-25,1277.000000,1294.750000,1243.000000,1249.000000,1235.511475,1504572
2022-03-28,1255.000000,1257.900024,1218.000000,1231.599976,1218.299438,1591299
2022-03-29,1243.000000,1251.949951,1228.699951,1247.300049,1233.830078,887754
2022-03-30,1258.000000,1273.349976,1245.000000,1268.650024,1254.949341,787930
2022-03-31,1274.000000,1274.000000,1243.400024,1245.400024,1231.950439,939480
2022-04-01,1245.000000,1264.699951,1243.949951,1260.849976,1247.233643,440336
2022-04-04,1258.599976,1281.000000,1255.000000,1276.750000,1262.961914,744419
2022-04-05,1291.000000,1324.699951,1278.500000,1315.000000,1300.798828,1996418
2022-04-06,1319.949951,1328.599976,1295.500000,1322.000000,1307.723267,1222732
2022-04-07,1322.000000,1347.650024,1291.550049,1301.199951,1287.147827,2230037
2022-04-08,1314.000000,1322.000000,1303.500000,1317.599976,1303.370728,1031831
2022-04-11,1322.000000,1324.900024,1298.300049,1303.050049,1288.977905,1200934
2022-04-12,1300.000000,1311.900024,1268.050049,1302.800049,1288.730591,1346945
2022-04-13,1308.000000,1317.400024,1288.650024,1304.300049,1290.214478,903271
2022-04-18,1277.699951,1286.900024,1240.550049,1247.250000,1233.780518,1913872
2022-04-19,1257.949951,1271.449951,1222.699951,1245.449951,1231.999878,769663
2022-04-20,1244.800049,1255.599976,1224.550049,1250.599976,1237.094360,861417
